Time,SunX,SunY,EarthX,EarthY,MoonX,MoonY,
1836000,0,0,53447345590,831,140169076853,53088198443,065,140300081176,
1857600,0,0,54047470170,718,139938722202,53695953788,452,140090269360,
1879200,0,0,54646588826,661,139705806316,54303889164,017,139877385863,
1900800,0,0,55244690975,61,139470334257,54911960521,1,139661371290,
1922400,0,0,55841766092,83,139232311107,55520120595,102,139442168458,
1944000,0,0,56437803710,545,138991741968,56128319032,509,139219722512,
1965600,0,0,57032793416,599,138748631961,56736502516,651,138993981041,
1987200,0,0,57626724853,118,138502986219,57344614892,659,138764894189,
2008800,0,0,58219587715,183,138254809894,57952597292,285,138532414765,
2030400,0,0,58811371749,488,138004108148,58560388259,305,138296498348,
2052000,0,0,59402066752,986,137750886156,59167923876,387,138057103393,
2073600,0,0,59991662571,497,137495149104,59775137894,3,137814191334,
2095200,0,0,60580149098,288,137236902186,60381961864,413,137567726692,
2116800,0,0,61167516272,586,136976150603,60988325275,425,137317677168,
2138400,0,0,61753754078,04,136712899565,61594155695,222,137064013755,
2160000,0,0,62338852541,1,136447154285,62199378918,732,136806710827,
2181600,0,0,62922801729,319,136178919981,62803919122,528,136545746241,
2203200,0,0,63505591749,558,135908201872,63407699026,852,136281101428,
2224800,0,0,64087212746,095,135635005180,64010640065,595,136012761482,
2246400,0,0,64667654898,633,135359335127,64612662564,579,135740715244,
2268000,0,0,65246908420,2,135081196933,65213685928,367,135464955377,
2289600,0,0,65824963554,945,134800595818,65813628835,601,135185478439,
2311200,0,0,66401810575,831,134517536998,66412409442,676,134902284939,
2332800,0,0,66977439782,228,134232025686,67009945595,359,134615379389,
2354400,0,0,67551841497,418,133944067093,67606155047,75,134324770344,
2376000,0,0,68125006066,02,133653666424,68200955687,787,134030470424,
2397600,0,0,68696923851,338,133360828878,68794265768,289,133732496329,
2419200,0,0,69267585232,668,133065559654,69386004142,371,133430868836,
2440800,0,0,69836980602,552,132767863941,69976090501,904,133125612781,
2462400,0,0,70405100364,03,132467746929,70564445617,562,132816757024,
2484000,0,0,70971934927,87,132165213800,71150991578,9,132504334395,
2505600,0,0,71537474709,837,131860269737,71735652032,851,132188381635,
2527200,0,0,72101710127,987,131552919918,72318352418,994,131868939303,
2548800,0,0,72664631600,028,131243169523,72899020199,961,131546051679,
2570400,0,0,73226229540,755,130931023729,73477585085,393,131219766646,
2592000,0,0,73786494359,588,130616487718,74053979247,953,130890135561,
2613600,0,0,74345416458,218,130299566674,74628137530,012,130557213103,
2635200,0,0,74902986228,388,129980265789,75199997639,767,130221057117,
2656800,0,0,75459194049,81,129658590260,75769500335,741,129881728441,
2678400,0,0,76014030288,245,129334545294,76336589598,787,129539290721,
2700000,0,0,76567485293,731,129008136112,76901212790,928,129193810221,
2721600,0,0,77119549398,993,128679367947,77463320800,586,128845355618,
2743200,0,0,77670212918,011,128348246051,78022868173,934,128493997799,
2764800,0,0,78219466144,765,128014775694,78579813232,335,128139809642,
2786400,0,0,78767299352,146,127678962167,79134118175,988,127782865806,
2808000,0,0,79313702791,039,127340810788,79685749174,098,127423242500,
2829600,0,0,79858666689,553,127000326900,80234676441,988,127061017271,
2851200,0,0,80402181252,421,126657515877,80780874305,729,126696268773,
2872800,0,0,80944236660,528,126312383125,81324321254,904,126329076544,
2894400,0,0,81484823070,592,125964934084,81864999984,203,125959520785,
2916000,0,0,82023930614,962,125615174233,82402897424,531,125587682134,
2937600,0,0,82561549401,54,125263109091,82938004764,312,125213641443,
2959200,0,0,83097669513,819,124908744220,83470317461,611,124837479557,
2980800,0,0,83632281011,02,124552085227,83999835247,611,124459277093,
3002400,0,0,84165373928,334,124193137766,84526562121,86,124079114218,
3024000,0,0,84696938277,263,123831907545,85050506339,587,123697070427,
3045600,0,0,85226964046,05,123468400322,85571680391,191,123313224326,
3067200,0,0,85755441200,215,123102621913,86090100973,864,122927653405,
3088800,0,0,86282359683,178,122734578191,86605788955,079,122540433818,
3110400,0,0,86807709417,001,122364275090,87118769327,506,122151640155,
3132000,0,0,87331480303,229,121991718610,87629071154,701,121761345215,
3153600,0,0,87853662223,869,121616914815,88136727506,71,121369619777,
3175200,0,0,88374245042,492,121239869840,88641775384,571,120976532366,
3196800,0,0,88893218605,491,120860589891,89144255632,49,120582149015,
3218400,0,0,89410572743,515,120479081250,89644212836,364,120186533029,
3240000,0,0,89926297273,07,120095350275,90141695207,191,119789744745,
3261600,0,0,90440381998,342,119709403406,90636754447,851,119391841286,
3283200,0,0,90952816713,232,119321247166,91129445601,735,118992876324,
3304800,0,0,91463591203,638,118930888163,91619826881,722,118592899833,
3326400,0,0,91972695249,987,118538333096,92107959478,122,118191957857,
3348000,0,0,92480118630,054,118143588754,92593907344,379,117790092273,
3369600,0,0,92985851122,052,117746662021,93077736959,568,117387340570,
3391200,0,0,93489882508,019,117347559879,93559517067,037,116983735628,
3412800,0,0,93992202577,509,116946289407,94039318388,948,116579305527,
3434400,0,0,94492801131,563,116542857787,94517213316,917,116174073350,
3456000,0,0,94991667986,976,116137272304,94993275579,488,115768057033,
3477600,0,0,95488792980,823,115729540346,95467579887,716,115361269214,
3499200,0,0,95984165975,242,115319669410,95940201560,751,114953717126,
3520800,0,0,96477776862,418,114907667097,96411216133,913,114545402515,
3542400,0,0,96969615569,754,114493541117,96880698952,342,114136321588,
3564000,0,0,97459672065,172,114077299288,97348724753,879,113726465003,
3585600,0,0,97947936362,49,113658949532,97815367245,322,113315817897,
3607200,0,0,98434398526,83,113238499880,98280698676,631,112904359946,
3628800,0,0,98919048679,985,112815958467,98744789417,982,112492065476,
3650400,0,0,99401877005,691,112391333529,99207707544,717,112078903611,
3672000,0,0,99882873754,74,111964633402,99669518435,341,111664838455,
3693600,0,0,100362029249,861,111535866522,100130284387,581,111249829322,
3715200,0,0,100839333890,333,111105041415,100590064257,285,110833830996,
3736800,0,0,101314778156,249,110672166701,101048913124,562,110416794024,
3758400,0,0,101788352612,406,110237251082,101506881991,042,109998665045,
3780000,0,0,102260047911,764,109800303345,101964017511,483,109579387135,
3801600,0,0,102729854798,46,109361332350,102420361762,277,109158900178,
3823200,0,0,103197764110,333,108920347033,102875952048,607,108737141249,
3844800,0,0,103663766780,977,108477356393,103330820751,19,108314045016,
3866400,0,0,104127853841,286,108032369493,103784995212,794,107889544132,
